listing_id,user_id,title,description,price,area_sqm,price_per_sqm,location,contact_verified,account_age_days,is_scam
list_156,user_12,Limited Time Offer – Toa Payoh Condo,"Fake listings beware – this is real! Toa Payoh rental, direct owner. Secure it now before gone.",3390.15,101.33,33.46,Toa Payoh,False,238,1
list_157,user_106,No Agent – Direct Owner 66 sqm at Jurong,Lowest price ever seen in Jurong. Just 66 sqm of comfort. Deal ends today!,1937.31,66.45,29.15,Jurong,True,26,1
list_158,user_192,Cheap deal in Orchard – Act Fast,Direct from owner. No agent fee! 26 sqm in Orchard. Pay deposit to secure. Urgent lease!,848.57,26.56,31.95,Orchard,False,234,1
list_159,user_228,Limited Time Offer – Tampines Condo,Too good to miss! Contact immediately. Great value in Tampines. No background checks required.,2597.19,91.67,28.33,Tampines,True,274,1
list_160,user_262,Urgent Rental: Bukit Timah Only Today!,"Quick deal in Bukit Timah – no viewing needed. First come, first served. Only 105 sqm!",2313.26,105.67,21.89,Bukit Timah,False,116,1
list_161,user_123,Urgent Rental: Toa Payoh Only Today!,"Fake listings beware – this is real! Toa Payoh rental, direct owner. Secure it now before gone.",5558.34,104.55,53.17,Toa Payoh,True,122,1
list_162,user_196,No Agent – Direct Owner 72 sqm at Bukit Timah,"Fake listings beware – this is real! Bukit Timah rental, direct owner. Secure it now before gone.",2448.6,72.07,33.98,Bukit Timah,False,123,1
list_163,user_240,Limited Time Offer – Toa Payoh Condo,"Fake listings beware – this is real! Toa Payoh rental, direct owner. Secure it now before gone.",2657.5,67.94,39.12,Toa Payoh,False,77,1
list_164,user_61,No Agent – Direct Owner 81 sqm at Orchard,Direct from owner. No agent fee! 81 sqm in Orchard. Pay deposit to secure. Urgent lease!,2350.73,81.52,28.84,Orchard,True,100,1
list_165,user_203,Best Price in Jurong – Must Go,Lowest price ever seen in Jurong. Just 43 sqm of comfort. Deal ends today!,1284.39,43.68,29.4,Jurong,False,109,1
list_166,user_49,No Agent – Direct Owner 105 sqm at Toa Payoh,Lowest price ever seen in Toa Payoh. Just 105 sqm of comfort. Deal ends today!,4799.69,105.9,45.32,Toa Payoh,True,250,1
list_167,user_149,No Agent – Direct Owner 76 sqm at Tampines,Direct from owner. No agent fee! 76 sqm in Tampines. Pay deposit to secure. Urgent lease!,2496.49,76.13,32.79,Tampines,False,49,1
list_168,user_148,Cheap deal in Hougang – Act Fast,"Fake listings beware – this is real! Hougang rental, direct owner. Secure it now before gone.",3923.74,94.71,41.43,Hougang,True,26,1
list_169,user_71,Cheap deal in Bukit Timah – Act Fast,"Quick deal in Bukit Timah – no viewing needed. First come, first served. Only 93 sqm!",2411.69,93.07,25.91,Bukit Timah,False,92,1
list_170,user_186,Best Price in Hougang – Must Go,"Fake listings beware – this is real! Hougang rental, direct owner. Secure it now before gone.",4761.69,92.51,51.47,Hougang,True,270,1
list_171,user_222,Best Price in Jurong – Must Go,Direct from owner. No agent fee! 56 sqm in Jurong. Pay deposit to secure. Urgent lease!,1169.12,56.21,20.8,Jurong,False,246,1
list_172,user_144,Urgent Rental: Bukit Timah Only Today!,Lowest price ever seen in Bukit Timah. Just 95 sqm of comfort. Deal ends today!,3763.27,95.6,39.36,Bukit Timah,False,234,1
list_173,user_170,No Agent – Direct Owner 63 sqm at Toa Payoh,"Fake listings beware – this is real! Toa Payoh rental, direct owner. Secure it now before gone.",3140.1,63.71,49.29,Toa Payoh,False,20,1
list_174,user_126,Best Price in Tampines – Must Go,"Fake listings beware – this is real! Tampines rental, direct owner. Secure it now before gone.",3187.69,95.4,33.41,Tampines,True,285,1
list_175,user_296,No Agent – Direct Owner 98 sqm at Orchard,Too good to miss! Contact immediately. Great value in Orchard. No background checks required.,1511.81,98.71,15.32,Orchard,False,111,1
list_176,user_297,Limited Time Offer – Jurong Condo,Lowest price ever seen in Jurong. Just 95 sqm of comfort. Deal ends today!,4070.6,95.1,42.8,Jurong,True,124,1
list_177,user_282,Best Price in Bukit Timah – Must Go,"Fake listings beware – this is real! Bukit Timah rental, direct owner. Secure it now before gone.",5386.83,130.44,41.3,Bukit Timah,False,238,1
list_178,user_37,No Agent – Direct Owner 89 sqm at Orchard,"Quick deal in Orchard – no viewing needed. First come, first served. Only 89 sqm!",2077.88,89.57,23.2,Orchard,False,65,1
list_179,user_40,Urgent Rental: Orchard Only Today!,Direct from owner. No agent fee! 78 sqm in Orchard. Pay deposit to secure. Urgent lease!,2774.38,78.06,35.54,Orchard,True,131,1
list_180,user_249,Limited Time Offer – Hougang Condo,Lowest price ever seen in Hougang. Just 96 sqm of comfort. Deal ends today!,2097.46,96.11,21.82,Hougang,False,58,1
list_181,user_16,Limited Time Offer – Toa Payoh Condo,Direct from owner. No agent fee! 54 sqm in Toa Payoh. Pay deposit to secure. Urgent lease!,2326.25,54.07,43.02,Toa Payoh,True,213,1
list_182,user_176,Urgent Rental: Toa Payoh Only Today!,"Quick deal in Toa Payoh – no viewing needed. First come, first served. Only 76 sqm!",2071.45,76.98,26.91,Toa Payoh,False,271,1
list_183,user_212,Limited Time Offer – Hougang Condo,"Fake listings beware – this is real! Hougang rental, direct owner. Secure it now before gone.",3636.19,101.74,35.74,Hougang,False,190,1
list_184,user_111,Cheap deal in Tampines – Act Fast,"Fake listings beware – this is real! Tampines rental, direct owner. Secure it now before gone.",3820.6,97.97,39.0,Tampines,True,207,1
list_185,user_234,Cheap deal in Orchard – Act Fast,"Quick deal in Orchard – no viewing needed. First come, first served. Only 114 sqm!",4188.45,114.93,36.44,Orchard,True,194,1
list_186,user_161,Limited Time Offer – Toa Payoh Condo,Direct from owner. No agent fee! 102 sqm in Toa Payoh. Pay deposit to secure. Urgent lease!,4099.17,102.79,39.88,Toa Payoh,False,259,1
list_187,user_250,Cheap deal in Orchard – Act Fast,Direct from owner. No agent fee! 106 sqm in Orchard. Pay deposit to secure. Urgent lease!,3526.27,106.12,33.23,Orchard,True,13,1
list_188,user_222,Cheap deal in Hougang – Act Fast,Lowest price ever seen in Hougang. Just 93 sqm of comfort. Deal ends today!,3433.02,93.94,36.54,Hougang,False,21,1
list_189,user_86,Cheap deal in Jurong – Act Fast,Too good to miss! Contact immediately. Great value in Jurong. No background checks required.,2629.49,82.56,31.85,Jurong,False,188,1
list_190,user_9,Cheap deal in Hougang – Act Fast,"Quick deal in Hougang – no viewing needed. First come, first served. Only 92 sqm!",4587.51,92.13,49.8,Hougang,True,113,1
list_191,user_205,Cheap deal in Hougang – Act Fast,Direct from owner. No agent fee! 88 sqm in Hougang. Pay deposit to secure. Urgent lease!,3847.78,88.11,43.67,Hougang,True,154,1
list_192,user_297,Best Price in Bukit Timah – Must Go,Direct from owner. No agent fee! 86 sqm in Bukit Timah. Pay deposit to secure. Urgent lease!,2294.57,86.66,26.48,Bukit Timah,True,228,1
list_193,user_202,No Agent – Direct Owner 102 sqm at Toa Payoh,"Fake listings beware – this is real! Toa Payoh rental, direct owner. Secure it now before gone.",4235.12,102.68,41.24,Toa Payoh,True,70,1
list_194,user_27,Urgent Rental: Jurong Only Today!,Lowest price ever seen in Jurong. Just 110 sqm of comfort. Deal ends today!,3177.91,110.51,28.76,Jurong,False,266,1
list_195,user_89,Limited Time Offer – Tampines Condo,Direct from owner. No agent fee! 82 sqm in Tampines. Pay deposit to secure. Urgent lease!,4435.45,82.99,53.44,Tampines,False,64,1
list_196,user_187,Urgent Rental: Toa Payoh Only Today!,"Fake listings beware – this is real! Toa Payoh rental, direct owner. Secure it now before gone.",2010.59,92.09,21.83,Toa Payoh,False,157,1
list_197,user_215,Urgent Rental: Bukit Timah Only Today!,"Quick deal in Bukit Timah – no viewing needed. First come, first served. Only 109 sqm!",4778.62,109.4,43.68,Bukit Timah,False,9,1
list_198,user_72,Cheap deal in Bukit Timah – Act Fast,"Quick deal in Bukit Timah – no viewing needed. First come, first served. Only 85 sqm!",2872.69,85.25,33.7,Bukit Timah,True,236,1
list_199,user_173,No Agent – Direct Owner 56 sqm at Jurong,Direct from owner. No agent fee! 56 sqm in Jurong. Pay deposit to secure. Urgent lease!,2990.0,56.71,52.72,Jurong,False,254,1
list_200,user_129,Best Price in Toa Payoh – Must Go,"Quick deal in Toa Payoh – no viewing needed. First come, first served. Only 62 sqm!",2479.57,62.08,39.94,Toa Payoh,False,241,1
list_201,user_139,Premium Location: Tampines 91 sqm Residence,Newly renovated unit with 91 sqm of space. Prime Tampines location. Book a viewing today!,3248.46,91.41,35.54,Tampines,True,1987,0
list_202,user_18,Premium Location: Orchard 128 sqm Residence,Newly renovated unit with 128 sqm of space. Prime Orchard location. Book a viewing today!,3238.33,128.91,25.12,Orchard,True,1855,0
list_203,user_167,Spacious Flat for Rent in Orchard,Newly renovated unit with 93 sqm of space. Prime Orchard location. Book a viewing today!,5508.97,93.18,59.12,Orchard,True,1739,0
list_204,user_277,Premium Location: Tampines 52 sqm Residence,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",2730.83,52.88,51.64,Tampines,True,532,0
list_205,user_58,42 sqm Condo with Great Amenities – Jurong,"Enjoy a 42 sqm spacious home in Jurong, close to amenities and MRT access. Perfect for professionals and families.",1239.74,42.43,29.22,Jurong,True,1431,0
list_206,user_23,Modern 51 sqm Apartment in Orchard,A stylish 51 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,765.48,51.03,15.0,Orchard,True,1731,0
list_207,user_128,67 sqm Condo with Great Amenities – Hougang,A stylish 67 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2380.24,67.91,35.05,Hougang,True,341,0
list_208,user_247,98 sqm Condo with Great Amenities – Bukit Timah,Live comfortably in this charming 98 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,4643.44,98.9,46.95,Bukit Timah,True,958,0
list_209,user_100,Premium Location: Tampines 76 sqm Residence,Newly renovated unit with 76 sqm of space. Prime Tampines location. Book a viewing today!,3436.29,76.34,45.01,Tampines,True,969,0
list_210,user_19,Premium Location: Bukit Timah 72 sqm Residence,Live comfortably in this charming 72 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,3265.96,72.46,45.07,Bukit Timah,True,697,0
list_211,user_195,Jurong Living: Elegant 64 sqm Unit Available,A stylish 64 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2506.39,64.13,39.08,Jurong,True,17,0
list_212,user_297,Modern 76 sqm Apartment in Hougang,"Enjoy a 76 sqm spacious home in Hougang, close to amenities and MRT access. Perfect for professionals and families.",3321.63,76.94,43.17,Hougang,True,685,0
list_213,user_35,Modern 22 sqm Apartment in Jurong,A stylish 22 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,937.07,22.86,40.98,Jurong,True,1912,0
list_214,user_4,Modern 88 sqm Apartment in Jurong,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",2576.33,88.18,29.22,Jurong,True,446,0
list_215,user_51,Spacious Flat for Rent in Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",1749.6,56.96,30.71,Orchard,True,1728,0
list_216,user_262,Premium Location: Orchard 50 sqm Residence,Live comfortably in this charming 50 sqm flat in Orchard. Friendly neighborhood and modern interiors.,1322.75,50.9,25.99,Orchard,True,374,0
list_217,user_267,78 sqm Condo with Great Amenities – Orchard,Live comfortably in this charming 78 sqm flat in Orchard. Friendly neighborhood and modern interiors.,2036.35,78.71,25.87,Orchard,True,1806,0
list_218,user_175,97 sqm Condo with Great Amenities – Jurong,A stylish 97 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,3890.76,97.26,40.0,Jurong,True,846,0
list_219,user_259,112 sqm Condo with Great Amenities – Bukit Timah,"Located in the heart of Bukit Timah, this well-maintained unit offers comfort, convenience, and full condo facilities.",1875.65,112.83,16.62,Bukit Timah,True,791,0
list_220,user_155,46 sqm Condo with Great Amenities – Tampines,Newly renovated unit with 46 sqm of space. Prime Tampines location. Book a viewing today!,695.54,46.37,15.0,Tampines,True,1616,0
list_221,user_292,Modern 56 sqm Apartment in Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",1756.12,56.4,31.14,Orchard,True,1681,0
list_222,user_4,93 sqm Condo with Great Amenities – Toa Payoh,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",3978.08,93.29,42.64,Toa Payoh,True,465,0
list_223,user_242,Modern 99 sqm Apartment in Jurong,"Located in the heart of Jurong, this well-maintained unit offers comfort, convenience, and full condo facilities.",3919.11,99.62,39.34,Jurong,True,1829,0
list_224,user_33,Modern 49 sqm Apartment in Orchard,A stylish 49 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,982.02,49.48,19.85,Orchard,True,808,0
list_225,user_1,Premium Location: Hougang 87 sqm Residence,Newly renovated unit with 87 sqm of space. Prime Hougang location. Book a viewing today!,4357.06,87.43,49.83,Hougang,True,737,0
list_226,user_297,Hougang Living: Elegant 49 sqm Unit Available,Newly renovated unit with 49 sqm of space. Prime Hougang location. Book a viewing today!,1293.9,49.76,26.0,Hougang,True,146,0
list_227,user_186,Hougang Living: Elegant 48 sqm Unit Available,A stylish 48 sqm apartment with great ventilation and natural lighting. Walking distance to shopping and schools.,2115.26,48.01,44.06,Hougang,True,936,0
list_228,user_264,Modern 114 sqm Apartment in Orchard,"Enjoy a 114 sqm spacious home in Orchard, close to amenities and MRT access. Perfect for professionals and families.",3375.47,114.91,29.38,Orchard,True,1039,0
list_229,user_298,Modern 75 sqm Apartment in Bukit Timah,Live comfortably in this charming 75 sqm flat in Bukit Timah. Friendly neighborhood and modern interiors.,2726.81,75.41,36.16,Bukit Timah,True,1415,0
list_230,user_43,50 sqm Condo with Great Amenities – Orchard,"Enjoy a 50 sqm spacious home in Orchard, close to amenities and MRT access. Perfect for professionals and families.",1626.61,50.49,32.22,Orchard,True,1979,0
list_231,user_151,Toa Payoh Living: Elegant 76 sqm Unit Available,"Located in the heart of Toa Payoh, this well-maintained unit offers comfort, convenience, and full condo facilities.",2345.19,76.96,30.47,Toa Payoh,True,1347,0
list_232,user_196,Spacious Flat for Rent in Jurong,Live comfortably in this charming 98 sqm flat in Jurong. Friendly neighborhood and modern interiors.,1979.03,98.52,20.09,Jurong,True,269,0
list_233,user_169,Modern 82 sqm Apartment in Hougang,Newly renovated unit with 82 sqm of space. Prime Hougang location. Book a viewing today!,3867.36,82.03,47.15,Hougang,True,572,0
list_234,user_279,Modern 70 sqm Apartment in Orchard,"Located in the heart of Orchard, this well-maintained unit offers comfort, convenience, and full condo facilities.",2677.65,70.56,37.95,Orchard,True,1861,0
list_235,user_46,Premium Location: Hougang 87 sqm Residence,Newly renovated unit with 87 sqm of space. Prime Hougang location. Book a viewing today!,3138.97,87.0,36.08,Hougang,True,1118,0
list_236,user_275,83 sqm Condo with Great Amenities – Hougang,Newly renovated unit with 83 sqm of space. Prime Hougang location. Book a viewing today!,2905.98,83.06,34.99,Hougang,True,1016,0
list_237,user_43,Modern 98 sqm Apartment in Hougang,Live comfortably in this charming 98 sqm flat in Hougang. Friendly neighborhood and modern interiors.,3508.43,98.7,35.55,Hougang,True,121,0
list_238,user_279,Modern 70 sqm Apartment in Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",2760.97,70.03,39.42,Tampines,True,1270,0
list_239,user_189,Modern 56 sqm Apartment in Tampines,"Located in the heart of Tampines, this well-maintained unit offers comfort, convenience, and full condo facilities.",2647.76,56.35,46.98,Tampines,True,366,0
